0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
1.484287,-0.994155,1.353325,0.478562,-0.974954,-0.86173,0.838226,0.344122,-1.113834,0.926411,0.86871,0.203754,-0.128638,0.012033,-0.615332,-0.310117,0.270823,-0.879726,0.163969,-0.063283,siren
1.871206,-0.986935,0.610853,0.552117,-0.761997,-1.408769,0.177187,0.462036,-1.186548,1.052916,0.313882,0.280228,-0.292264,0.843347,-0.582287,-0.190307,0.291732,-0.788113,0.033843,-0.118506,siren
1.937325,-0.135428,0.440403,0.065953,-0.831963,-1.326741,-0.322126,0.877507,-0.485029,0.508229,0.890761,-0.114489,0.282845,-0.444643,-1.206555,-0.526908,0.204769,-0.574244,0.254808,-1.041713,siren
2.104961,1.199863,0.353382,-0.170471,-0.908183,-1.43522,-1.248978,0.421775,-0.512,0.657741,0.516175,0.310449,0.266997,1.566525,-0.508734,-0.953371,0.028536,-0.717768,0.137336,-0.804975,siren
1.744411,1.094472,0.650131,-0.049888,-1.39909,-2.017957,-1.66509,0.339564,-0.04944,0.788195,1.508369,-0.176183,0.109911,-0.054187,-1.158454,-0.575912,0.421234,-1.181358,0.517817,-0.440682,siren
2.172858,1.233519,0.574722,-0.12665,-1.367542,-1.339504,-1.194413,1.088391,-0.004889,0.23806,1.760598,-0.038111,1.038598,0.573499,-1.205843,-0.712049,0.321749,-0.61463,0.783456,-0.898184,siren
-0.384581,-0.246301,-2.80895,0.214561,0.389565,0.551123,-0.537812,-0.166513,0.289154,0.481089,0.490339,-0.230492,1.37747,-0.430782,0.277718,-0.162169,-0.669881,-1.073788,0.089043,-0.459853,dog_bark
1.766112,-3.400243,-1.222881,-0.235737,0.545413,0.16469,0.709209,-0.448078,0.412544,0.645814,0.783048,0.178659,0.148996,0.680541,0.08848,0.066617,0.019132,-0.956513,-0.589836,-0.11746,engine_idling
1.731269,-3.56004,-1.127135,-0.140449,0.468873,0.107467,0.834765,-0.482787,0.700961,0.828728,0.629083,0.363537,-0.137965,0.304891,-0.112322,-0.092721,-0.102712,-0.710348,-0.859832,-0.139538,engine_idling
1.720522,-3.651059,-1.187039,-0.145298,0.368348,0.131116,0.70228,-0.376627,0.666371,0.788052,0.624879,0.391733,-0.036341,0.437356,-0.168402,-0.138155,-0.052801,-0.918121,-0.714567,-0.252709,engine_idling
1.819049,-3.604563,-1.126549,-0.148355,0.260124,0.394469,0.84355,-0.286307,0.540436,0.669545,0.795369,0.326209,0.034179,0.382547,-0.168031,-0.31106,-0.15869,-1.00395,-0.69722,-0.322259,engine_idling
1.892769,-3.600129,-1.231128,-0.197874,0.282471,0.400377,0.883276,-0.234358,0.569524,0.623772,0.818618,0.287563,0.047317,0.379042,-0.116485,-0.345911,-0.237981,-1.042186,-0.695554,-0.369628,engine_idling
1.981367,-3.507316,-1.260351,-0.239435,0.2136,0.580528,0.885924,-0.18003,0.513188,0.375898,0.837635,0.386814,0.157549,0.512817,-0.144616,-0.315754,-0.267549,-1.075347,-0.695147,-0.451271,engine_idling
1.988173,-3.766149,-1.298159,-0.146026,0.065469,0.575966,1.151358,-0.343282,0.369453,0.486624,1.186533,0.525832,0.261432,0.501384,-0.048076,-0.437302,-0.246828,-1.210561,-0.647844,-0.394529,engine_idling
1.901781,-4.012869,-1.337906,-0.181261,0.036366,0.488406,1.01954,-0.487705,0.476738,0.669199,1.326203,0.613655,0.19346,0.334135,0.174752,-0.514785,0.059651,-1.269263,-0.595451,-0.391262,engine_idling
-2.449554,3.45509,-0.185113,-0.091303,-0.780497,0.564492,1.440261,-1.192163,-0.389843,0.761773,-0.888245,0.10097,0.481517,-0.435547,0.701095,0.402742,0.057199,-0.075709,-0.328949,0.543524,gun_shot
-0.000081,-0.184606,1.644193,-0.047473,0.213958,0.069639,-0.244063,-0.757499,-0.316684,-0.73186,-0.287504,0.162759,-0.530135,-0.430504,0.18132,0.225592,-0.127161,-0.198765,-0.03319,-0.346691,street_music
-0.27173,-0.39066,1.421681,-0.263121,0.265956,0.127426,-0.329425,-0.304235,-0.439436,-0.913527,0.733747,-0.170485,-0.03887,-0.164592,0.427309,-0.561021,-0.447601,-0.058193,0.126591,-0.320907,street_music
-0.048109,-0.075369,1.951742,-0.063968,0.11926,0.033216,-0.626934,-0.274109,-0.368315,-0.896853,0.959936,-0.317204,0.104505,0.374868,0.502373,-0.393098,-0.598145,0.397715,-0.174914,0.349757,street_music
0.124848,0.105032,1.466208,-0.088151,0.413368,0.095948,-0.44758,-0.46268,-0.515139,-0.775606,0.555709,-0.045715,-0.083131,0.160528,0.175842,-0.396456,-0.613968,0.02521,-0.00393,-0.12927,street_music
0.508264,0.581802,0.985863,-0.087379,0.35175,0.326961,-0.161898,-0.472504,-0.355825,-0.767225,0.034406,0.108323,-0.573674,0.240296,-0.03021,-0.138373,-0.326183,-0.152264,-0.02973,-0.449074,street_music
0.372275,0.269982,0.981062,0.114144,0.323547,0.463465,-0.393516,-0.865067,-0.365209,-0.682536,0.054594,-0.183338,-0.49374,-0.38838,-0.136845,0.152162,-0.176447,-0.032035,0.281788,-0.306117,street_music
1.296579,1.037586,-1.53298,-0.990463,-1.564245,0.851426,2.120614,-0.650898,1.187542,-0.645659,-0.336636,0.09277,-1.190242,0.972582,-1.15871,-0.549273,-0.218385,0.416209,-0.407748,0.834373,dog_bark
1.345584,1.161969,-1.125567,-1.070856,-1.460562,0.302286,1.880116,-0.260938,1.056158,-0.732944,-0.352062,-0.05844,-1.44175,0.276337,-0.556364,-0.11119,-0.389497,0.461055,-0.064197,0.188377,dog_bark
1.675074,1.503125,-0.115797,-1.397753,-1.564265,0.365854,1.145774,0.08415,1.044431,-0.749054,-1.069592,0.510521,-0.668565,0.623749,-0.881485,-0.526227,-0.483776,0.634242,-0.930743,0.127171,dog_bark
2.50647,0.568826,0.389328,-0.82019,-1.732047,-0.152037,1.545387,0.00093,0.832922,-0.206666,-1.001237,-0.123203,-1.072094,-0.359801,-0.737082,-0.029415,-0.21624,0.086037,-0.250617,-0.154285,dog_bark
-0.708812,1.720517,2.163458,0.284118,0.310397,1.978485,0.890424,0.491124,-0.174635,-0.530847,1.78816,0.014597,0.691094,0.366773,-1.107977,-0.553725,0.103056,0.224969,0.548017,0.164114,air_conditioner
0.464253,2.372314,-3.579274,-1.20267,2.340224,-0.440881,-0.547623,-0.001458,1.123612,0.551548,-0.225903,-0.547742,-0.017071,0.672332,0.593775,0.086695,-0.311076,-1.450174,0.124905,-0.101501,dog_bark
3.152363,0.829356,0.911959,-0.073978,0.9911,0.185191,0.036918,0.148126,-0.155594,0.94132,-0.528906,-0.625345,-0.138178,-0.08993,-0.186275,-0.058387,0.03257,0.625475,0.403187,-0.126317,street_music
1.331181,0.717091,1.452538,-0.000841,1.613713,-0.242629,-0.274896,-0.378484,0.04889,0.792522,-0.343618,-0.284059,0.21055,0.014028,0.078508,0.051637,0.142303,0.613752,0.925003,-0.29033,street_music
0.823592,0.050528,1.577504,0.188393,1.374869,-0.697725,-0.248242,-0.082208,0.051851,1.100487,-0.200807,-1.139011,-0.157985,-0.641211,-0.045217,0.470611,0.057027,0.315146,0.602694,-0.500857,street_music
0.124154,-0.570672,1.933416,0.141377,1.35431,-0.901569,-0.614114,0.040889,0.022338,1.274281,-0.516598,-1.541382,-0.400743,-0.281557,-0.141499,0.092767,-0.411529,0.398689,0.597261,-0.723104,street_music
1.758667,-0.223894,1.168912,0.075075,1.327565,0.222541,0.260202,0.137695,-0.435606,1.251563,-0.406536,-0.878154,-0.445504,0.420747,0.193673,0.047726,-0.15203,0.452743,0.646772,-0.238912,street_music
1.568289,0.374398,1.025177,-0.129789,0.99181,0.371627,0.526893,0.121628,0.322013,0.730626,0.392852,0.008131,-0.539061,0.976671,0.336582,-0.171445,0.198393,0.324644,0.840197,-0.390439,street_music
-2.419235,3.837947,2.109921,1.078407,0.90772,-2.481326,0.024203,-1.256227,0.516131,0.229562,0.043832,-0.187142,0.026329,-0.27125,-0.325644,-0.443203,-0.021774,-0.598479,1.03768,0.367305,air_conditioner
-2.514142,3.86785,2.193999,1.118719,0.808569,-2.597811,0.123996,-1.250037,0.561831,0.207615,0.019352,-0.246944,0.051877,-0.174974,-0.347513,-0.496846,-0.007741,-0.518231,0.997345,0.408798,air_conditioner
-2.370728,3.731101,1.953519,0.939596,0.800758,-2.686387,0.022149,-1.189415,0.568683,0.183248,0.059551,-0.244938,0.033966,-0.18644,-0.379911,-0.359887,0.065253,-0.576679,1.114611,0.458801,air_conditioner
-2.401627,3.756026,1.992684,0.924152,0.819668,-2.549436,0.035375,-1.249257,0.523873,0.245114,-0.116543,-0.168321,0.004679,-0.226996,-0.368321,-0.356637,0.033411,-0.583362,1.033485,0.452332,air_conditioner
-2.580104,3.838033,2.098601,0.993402,0.822226,-2.752889,-0.081351,-1.281793,0.45564,0.270743,-0.113352,-0.198962,-0.08171,-0.0401,-0.336294,-0.400288,0.11721,-0.598255,1.021516,0.511534,air_conditioner
-2.502887,3.824232,2.100812,1.022541,0.821232,-2.653239,0.111484,-1.231408,0.511144,0.244999,-0.100763,-0.223312,0.119225,-0.193786,-0.435782,-0.468596,0.015081,-0.561176,1.031987,0.381252,air_conditioner
-2.418996,3.813833,1.99491,0.991252,0.825207,-2.736301,0.078049,-1.157123,0.660268,0.150693,-0.134989,-0.2768,0.071808,-0.213238,-0.372421,-0.507787,0.003644,-0.572032,1.100801,0.403032,air_conditioner
-2.481848,3.870233,2.039605,1.000472,0.838242,-2.719731,-0.060281,-1.182317,0.617792,0.178538,-0.078666,-0.293807,0.046132,-0.265428,-0.356988,-0.397443,0.018076,-0.638972,1.082186,0.414021,air_conditioner
-2.416815,3.772332,2.036835,0.980648,0.774048,-2.61566,0.062108,-1.263077,0.509639,0.28549,-0.084048,-0.180858,0.008038,-0.250709,-0.370786,-0.430685,0.013508,-0.604641,0.956261,0.498902,air_conditioner
-2.506166,3.77286,1.992282,0.953942,0.76838,-2.719319,0.069748,-1.197425,0.541255,0.169197,0.142043,-0.292182,0.007721,-0.140451,-0.462368,-0.468095,0.082315,-0.578395,1.04741,0.433921,air_conditioner
-2.495604,3.749369,1.918134,0.89758,0.728628,-2.824173,0.057804,-1.245656,0.537165,0.29516,-0.07934,-0.249391,-0.088982,-0.136248,-0.352889,-0.457329,0.037272,-0.607859,0.970974,0.512526,air_conditioner
-2.485198,3.721438,1.824064,0.853723,0.798744,-2.781162,-0.004302,-1.250524,0.481387,0.321288,-0.074461,-0.211895,-0.001764,-0.112403,-0.362932,-0.374463,0.094528,-0.565213,1.007325,0.522192,air_conditioner
-2.518267,3.774203,1.969679,0.906743,0.690028,-2.755821,0.104104,-1.208935,0.584929,0.25496,-0.022043,-0.267118,-0.045358,-0.201296,-0.363098,-0.387174,-0.003949,-0.589098,1.031138,0.507251,air_conditioner
-2.423817,3.875487,2.123327,1.093261,0.828784,-2.538943,0.035406,-1.209922,0.630955,0.137784,-0.182625,-0.198968,-0.07576,-0.176858,-0.367873,-0.503726,-0.050293,-0.526587,0.970175,0.376157,air_conditioner
-2.415364,3.847152,2.096795,1.069673,0.874342,-2.559891,-0.013518,-1.230161,0.530646,0.216027,-0.094316,-0.196361,0.029723,-0.265277,-0.317862,-0.466826,-0.051651,-0.617633,1.049235,0.440038,air_conditioner
-2.474574,3.804178,2.050737,0.997669,0.817002,-2.658967,0.133708,-1.209989,0.552219,0.226823,0.081196,-0.276206,-0.042893,-0.158462,-0.422096,-0.492162,0.00003,-0.532549,1.044878,0.430466,air_conditioner
-2.489106,3.795525,1.995026,1.002583,0.889657,-2.777746,0.065194,-1.217124,0.546564,0.266257,0.062339,-0.248876,-0.032913,-0.154116,-0.415604,-0.448935,0.000645,-0.442411,1.006678,0.439355,air_conditioner
-2.466696,3.879641,2.100506,1.080475,0.830038,-2.73594,-0.05349,-1.190932,0.617468,0.140574,-0.064608,-0.242966,-0.022734,-0.188823,-0.410297,-0.3973,0.033956,-0.47867,0.96442,0.378834,air_conditioner
-2.434158,3.785142,2.123071,1.007374,0.724048,-2.534648,0.153775,-1.246526,0.538583,0.183305,0.098805,-0.210313,-0.027717,-0.123089,-0.394502,-0.45423,0.051895,-0.557414,0.989791,0.418988,air_conditioner
-2.455518,3.803754,2.101389,1.062048,0.764186,-2.755371,0.070023,-1.255719,0.556961,0.244571,0.02615,-0.182115,0.029086,-0.190308,-0.372395,-0.437738,0.090464,-0.568319,1.009725,0.401543,air_conditioner
-2.52269,3.868115,2.169163,1.059235,0.813077,-2.646184,0.052467,-1.19461,0.560731,0.251404,-0.067041,-0.252972,0.081847,-0.226041,-0.413121,-0.496846,0.009362,-0.582614,1.017275,0.412283,air_conditioner
-2.612204,3.890461,2.087997,1.011778,0.803716,-2.7044,0.016525,-1.191412,0.578889,0.282621,-0.049196,-0.268052,0.018016,-0.235906,-0.415052,-0.459579,-0.044964,-0.613504,1.055458,0.435995,air_conditioner
-2.568317,3.844399,2.116234,1.015631,0.79333,-2.627424,0.027651,-1.281543,0.478007,0.300895,0.031068,-0.207306,0.007091,-0.239346,-0.411349,-0.445273,0.014976,-0.590085,1.022912,0.503366,air_conditioner
-2.388256,3.799059,1.998287,1.061574,0.814604,-2.633731,0.066199,-1.232825,0.537738,0.177117,0.04139,-0.274602,-0.034388,-0.158419,-0.453471,-0.418722,0.047767,-0.515559,1.026585,0.423211,air_conditioner
-2.429733,3.791428,2.08947,1.034617,0.812796,-2.577018,0.187806,-1.249053,0.552397,0.179135,-0.029392,-0.197966,-0.014327,-0.167417,-0.458584,-0.432238,0.026651,-0.462776,0.971979,0.403736,air_conditioner
-2.335898,1.669083,-0.380883,-0.75943,-0.684621,0.134702,0.516662,1.281167,-0.277629,0.629823,0.343894,0.538291,-1.024078,0.014163,-0.607628,0.409168,0.638512,-0.228909,-0.147854,0.231553,children_playing
-2.331736,1.836484,-1.111923,-1.200753,-0.032934,0.032272,-0.188992,1.423467,-0.722748,0.340882,-0.399255,-0.316629,-0.604107,0.36134,-0.300742,0.974425,0.742411,-1.005049,-0.191082,0.205177,children_playing
-2.041981,1.238385,-1.802771,-0.830133,0.420928,-1.228325,0.440715,1.176167,-0.710818,0.562728,0.25801,0.596979,-0.462261,0.58313,-0.489394,0.508484,0.957887,-0.733224,0.979531,0.391272,children_playing
-2.22332,1.391951,-0.039539,-0.848427,-1.278538,-0.826277,1.26029,1.266042,0.082601,0.530082,1.527042,-0.014793,-0.802469,0.299102,0.109166,0.35919,0.151385,-1.132661,0.176167,0.101695,children_playing
-2.389211,1.547164,-1.045296,-0.99709,-0.199258,-1.235521,0.69628,0.967065,-0.160202,0.875141,0.854356,0.0867,-0.991035,0.113122,-0.482097,0.305361,0.52335,-0.928609,0.263753,0.387278,children_playing
-2.982539,1.680236,-0.945503,-1.225993,0.22109,0.07816,0.650533,0.619077,-0.317649,0.777151,0.668532,0.724135,-1.022501,0.248274,-0.242076,0.903225,0.839452,-0.616089,-0.17178,0.527121,children_playing
-3.010764,1.632616,-0.849097,-1.302137,-0.638143,1.732387,0.43714,1.599681,-0.322977,0.746823,-0.300838,0.692789,-0.776392,0.065231,-0.569305,0.527886,0.453735,-0.755818,-0.886493,-0.128494,children_playing
-2.980605,1.497822,-1.417791,-0.992275,-0.003251,0.753295,-0.603704,0.859907,-0.940182,1.319158,0.780516,0.850881,-0.778896,-0.251239,-0.475004,1.115279,-0.111567,-1.024785,-0.38521,0.1485,children_playing
-6.252654,3.955691,-0.52202,0.971461,1.019403,-2.877018,-1.810786,0.529005,-0.553589,-0.154862,-1.403492,-1.122985,-0.986513,-0.267633,-0.421453,0.773597,0.049034,-0.933245,-2.228411,-2.064885,street_music
-6.409503,4.24017,2.610013,-0.639316,2.027344,0.340808,-0.892698,-0.574683,0.2683,0.202871,-0.194965,-0.446805,-0.563948,0.256959,-0.321503,-0.176893,-0.034847,-0.03578,-0.456892,-0.727795,street_music
-6.218783,4.171975,2.837274,-0.678819,2.009611,0.643749,-0.732419,-0.443169,0.318365,0.111565,-0.254583,-0.400242,-0.36011,-0.037709,-0.494524,-0.377831,-0.056379,-0.128106,-0.265411,-0.869109,street_music
-6.570364,2.979681,2.797874,-1.06878,1.514502,0.593373,-1.001844,-0.733673,0.58614,0.516854,-0.017044,-0.724747,-0.275786,-0.014697,-0.303225,-0.110856,-0.110286,-0.231584,-0.514648,-0.398158,street_music
-6.525385,4.762048,2.620902,-0.563979,2.286536,-0.077526,-1.233922,-0.403799,0.377764,0.34128,0.235872,-0.75282,-0.378292,0.105305,-0.272181,-0.453095,0.070417,0.538423,-0.301638,-0.202535,street_music
-6.970153,3.997924,1.966506,-0.429805,1.433686,-0.717835,-0.549533,-0.587964,0.426715,-0.588111,0.546478,-0.847634,-0.125076,-0.676935,-0.133657,0.32422,0.217327,0.000151,-0.730267,-0.551295,street_music
2.025846,-1.388708,1.298904,-0.657801,-0.303835,0.33705,-0.730232,0.184525,-0.234217,-1.658176,0.009567,0.388119,-0.132665,0.709116,-1.412399,0.855733,1.9726,0.399373,0.053131,-0.884554,dog_bark
4.089942,-0.392764,0.507949,-0.338773,-0.75054,-1.353099,0.801028,1.653154,-0.080403,-1.775913,0.606801,-0.462293,2.187537,0.44472,-1.702437,0.28398,0.842149,0.661173,-0.134198,-0.701443,dog_bark
4.134862,-0.378561,-0.667644,-0.764287,-0.941794,-1.715815,0.053913,2.129694,0.799028,-3.567545,-0.2156,0.109092,2.85648,0.594407,-2.317733,1.04531,2.058112,1.698175,0.326266,-1.843813,dog_bark
5.234021,-0.081198,1.002816,-2.202018,0.252292,-0.105212,0.689657,0.570234,-0.086171,0.868128,0.413428,0.415283,0.556757,-0.094115,0.655474,-0.148761,0.202691,0.082067,0.159208,0.031345,children_playing
4.712828,-0.226901,0.376362,-2.338278,-0.585987,-0.963405,0.743481,0.713415,0.701786,0.377196,0.340845,0.219738,-0.284209,0.021668,-0.21933,-0.40055,0.137635,-0.463398,-0.458522,-0.249128,children_playing
5.393187,0.504916,1.401426,-2.206259,0.326703,-0.289482,0.355942,0.769075,-0.399954,0.474893,-0.60763,-0.105608,0.278598,-0.391039,0.052814,0.065546,-0.202686,0.395133,-0.087325,-0.410611,children_playing
5.405922,0.710425,1.551253,-2.083406,-0.054781,-0.48633,0.26505,0.695369,-0.013146,0.530315,-0.64303,0.181401,0.019135,-0.275684,0.303526,-0.07037,-0.288482,0.349387,-0.273064,-0.703728,children_playing
5.181353,0.248824,0.982976,-2.12749,-0.24804,-0.549147,1.007385,0.993087,0.15484,0.074514,-0.595271,-0.314572,0.445532,-0.174557,-0.552016,0.307533,0.281119,1.143646,-0.670886,-1.02793,children_playing
4.781423,1.324594,0.990984,-2.117258,0.833249,-0.695026,0.251015,0.562087,-0.102209,0.877863,-0.563296,0.229919,0.668312,-0.514087,0.362622,-0.304763,-0.643204,0.205355,0.092017,0.025419,children_playing
3.875526,1.611588,1.778548,-2.164197,0.025281,-1.203402,0.469348,0.050038,0.213087,0.994111,0.177646,0.125422,0.766574,-0.357868,0.143473,-0.349103,-0.700949,0.156883,-0.04844,-0.110813,children_playing
5.67152,0.308542,1.392472,-2.049257,0.158949,-0.716148,1.285507,0.809117,0.546903,0.46842,-0.153857,0.485976,0.527188,0.045962,-0.221897,-0.309014,-0.173876,0.741331,-0.105284,-0.2317,children_playing
0.199156,0.682438,0.114023,-1.120701,0.90937,0.573518,-0.230233,-0.137534,-0.086522,-0.859757,0.344157,-0.330792,-0.291927,-0.245984,-0.794785,0.190803,1.195775,0.2176,-0.132551,-0.131702,street_music
0.286724,1.220966,-1.103657,-0.579794,-0.271691,0.457033,1.119282,0.550015,1.215644,-2.668913,0.52835,-0.730585,0.159838,0.329929,-2.146381,0.6266,2.259148,0.972593,-0.422777,-0.330012,street_music
-0.40546,0.392015,0.792288,-1.018052,0.843837,-0.17473,-0.445686,-0.498374,-0.289936,-0.273082,0.37479,-0.426097,-0.093736,-0.333785,-0.535229,0.312898,0.817878,0.132908,-0.360402,0.167069,street_music
-1.195389,0.158357,0.058621,0.256737,-0.74636,0.628973,-0.078939,-0.484596,1.16856,-1.215754,0.63961,-0.411188,-1.066663,1.450116,-0.497159,0.563186,1.293031,-0.20886,-0.36304,0.170821,street_music
1.288183,-0.292028,-0.420545,-0.499651,0.116517,0.5779,0.454207,-0.209148,0.770095,-0.802012,-0.208111,-0.463667,-1.143849,0.533627,-1.208905,0.71923,1.538224,-0.214041,0.432751,-0.438381,street_music
0.078834,0.766182,0.929175,-1.108457,0.091301,0.024913,0.286705,-0.026456,0.585419,-1.266585,0.375655,-0.639831,-0.728096,0.091189,-1.073461,0.100396,1.294682,0.538034,-0.312758,0.292352,street_music
-1.552913,-2.103652,1.57859,-1.10042,-1.432844,-0.622591,0.589368,-0.483374,-1.581642,-0.260139,0.564984,0.781198,-1.283345,-1.455243,0.367899,0.560049,0.046202,-0.014055,-0.961011,0.146561,drilling
-1.195293,-2.332801,1.428995,-0.803584,-1.351362,-1.116847,0.935949,-0.474699,-1.197334,-0.486222,1.127903,0.957041,-0.731051,-1.126596,-0.477551,0.313136,0.081679,0.165352,-0.369514,0.17456,drilling
2.372964,-1.914834,1.154091,-0.889795,1.394698,-0.274017,-0.700284,-0.392394,-0.469848,-0.235839,-0.602276,0.134189,-0.327375,0.280559,-0.121113,0.23585,-0.545295,0.161823,-0.085794,0.446556,engine_idling
-1.112304,-1.285764,1.662297,-2.353538,0.794533,-0.005569,-1.62113,0.653269,0.855357,0.808638,0.672372,0.713494,-0.316551,-0.146874,1.310023,0.51011,-0.490017,0.902242,-0.412361,-0.302696,children_playing
-0.474151,-0.884926,1.273418,-0.899523,0.46683,-0.304754,-0.359072,0.711714,1.048766,1.099852,0.588035,0.416993,-0.594839,-0.642766,2.091367,0.615554,-0.178463,-0.127184,-0.7983,-0.340474,children_playing
-0.503561,-2.365703,1.760291,-0.724743,0.138298,-0.190886,0.300429,0.891999,1.772075,1.684329,0.648558,0.868505,0.180967,-1.126521,2.301559,0.641988,0.221772,0.638126,-0.915883,0.032284,children_playing
1.003716,-0.966907,2.177717,-0.400063,0.837844,-1.25414,0.006772,0.756142,1.371313,0.916227,0.790845,0.285327,-0.000079,-0.245735,1.866825,0.214878,0.219341,0.470594,-0.030802,-0.1196,children_playing
0.261442,-0.533809,1.114169,-2.477283,0.71649,-0.939075,0.099586,1.05023,1.65743,1.486448,0.372253,0.22727,-0.283934,0.062768,1.939064,0.072877,-0.815372,0.529138,-0.174985,0.144647,children_playing
-1.979433,0.120448,1.741238,-1.39802,0.775203,-0.889928,-0.810966,1.888153,2.739141,1.91219,0.958714,0.471481,0.091981,-0.81034,3.438924,0.523834,0.731364,0.81146,-1.266264,0.581438,children_playing
-0.760129,0.122474,1.24685,-1.127028,0.403448,-0.474598,-0.289931,2.108043,2.143269,1.413022,1.069299,0.074835,0.591718,-0.389744,3.635253,0.787354,1.022045,1.071587,-0.589406,0.351636,children_playing
-1.332687,0.34864,1.264372,-1.045701,0.891001,-1.2504,-0.07543,1.496665,2.392375,1.726802,0.727772,0.297946,-0.461727,-0.866167,2.847184,0.67307,0.513954,0.973856,-1.097933,-0.34602,children_playing
3.832348,-3.080509,3.181647,0.904723,-1.566537,0.357925,-0.720141,-0.767485,1.497374,0.461998,-0.584172,-0.966787,-0.890676,1.119414,-2.181154,-1.093999,0.771965,1.397125,-0.848769,0.917906,engine_idling
3.598993,-2.708335,3.324464,0.940927,-1.691195,0.346658,-0.693219,-0.851267,1.33236,0.405188,-0.336492,-0.795215,-0.508047,1.379492,-1.985307,-0.973381,0.830719,1.290242,-0.970247,1.272848,engine_idling
3.437773,-2.771832,2.818035,1.314191,-1.66973,0.334749,-0.864878,-0.931339,1.593146,0.419355,-0.142713,-0.814556,0.121041,1.891096,-2.137784,-1.308874,0.963967,1.452507,-1.033499,1.982002,engine_idling
3.344249,-2.69503,2.803697,1.314541,-1.625122,0.394926,-0.917945,-0.969149,1.62352,0.468318,-0.162142,-0.771203,-0.161046,1.75642,-2.291798,-1.417129,1.048466,1.331899,-1.070835,1.852376,engine_idling
3.453871,-2.86869,2.593567,1.348444,-1.583421,0.248388,-0.874051,-1.095402,1.506516,0.444188,-0.120417,-0.923652,-0.28082,1.84037,-2.24403,-1.338962,1.065268,1.347822,-1.033557,1.944705,engine_idling
3.425852,-2.720568,2.716515,1.35146,-1.654629,0.336622,-0.919761,-1.047045,1.533217,0.422249,-0.011563,-0.91252,-0.135695,1.937317,-2.0496,-1.319254,1.130044,1.423769,-1.137641,1.922533,engine_idling
3.502731,-2.706277,2.848128,1.114867,-1.755127,0.242225,-0.817459,-1.051887,1.310667,0.247626,-0.177896,-0.849219,0.197637,1.95101,-2.128294,-0.982506,0.993175,1.304837,-0.883675,1.821729,engine_idling
3.494123,-2.761538,2.615296,1.27181,-1.614677,0.264313,-0.884275,-0.985457,1.442467,0.198679,-0.166076,-0.845755,0.059211,1.834178,-2.146364,-1.196415,0.975105,1.255458,-0.946627,1.598942,engine_idling
3.46357,-2.767239,2.783589,1.306312,-1.72228,0.247459,-0.696703,-1.061398,1.420037,0.177387,-0.32863,-0.843557,0.14796,1.83322,-2.245277,-1.106288,0.986181,1.281496,-0.802921,1.662657,engine_idling
3.475832,-2.733017,2.757535,1.292637,-1.653937,0.383492,-0.77015,-0.967868,1.410815,0.199543,-0.250493,-0.825105,0.174443,1.982456,-2.207665,-1.199356,1.155842,1.268287,-0.910312,1.680307,engine_idling
3.44587,-2.811035,2.845068,1.311253,-1.690549,0.434743,-0.605639,-0.960953,1.396421,0.273458,-0.37601,-0.868661,0.12686,2.050694,-2.412279,-1.320777,1.016534,1.332281,-0.925901,1.761575,engine_idling
3.439481,-2.694516,2.979168,1.297164,-1.826328,0.586404,-0.747489,-1.078704,1.499513,0.313442,-0.211454,-0.763838,-0.164015,1.826705,-2.19031,-1.310273,0.943828,1.381556,-1.063239,1.969344,engine_idling
