,0.265mfcc9+0.253mfcc15+0.249mfcc11-0.247zcr+0.245mfcc13...,-0.398rolloff-0.396spec_bw-0.378spec_cent+0.374mfcc2-0.299zcr...,-0.367mfcc17+0.334mfcc3-0.296mfcc16-0.296mfcc18+0.284mfcc5...,0.623rms+0.564mfcc1+0.242mfcc6+0.213mfcc8+0.192mfcc4...,0.426mfcc3-0.314mfcc11+0.284mfcc4-0.277mfcc12-0.27mfcc10...,-0.463mfcc19-0.453mfcc20+0.386mfcc14+0.315mfcc15+0.289mfcc13...,0.525chroma_stft+0.382mfcc13-0.334mfcc7+0.305mfcc20-0.224mfcc17...,0.642mfcc4+0.321mfcc6-0.298mfcc10-0.239mfcc5+0.224mfcc19...,0.468mfcc11+0.345mfcc3+0.315rms+0.312mfcc13-0.274mfcc7...,0.462mfcc6+0.336chroma_stft-0.301mfcc5-0.285mfcc7-0.263mfcc10...,0.685mfcc20-0.39mfcc19-0.316mfcc9-0.264chroma_stft+0.214mfcc15...,-0.488mfcc9+0.433mfcc8+0.412mfcc13-0.311mfcc12+0.248mfcc10...,-0.557mfcc12-0.429mfcc18+0.345chroma_stft-0.265mfcc4+0.252mfcc14...,-0.507mfcc11+0.477mfcc8+0.383mfcc14-0.287chroma_stft+0.267mfcc19...,'0.518mfcc9+0.366mfcc13-0.315mfcc14-0.303mfcc19+0.29 mfcc20...','0.61 mfcc10+0.36 mfcc15-0.295mfcc11-0.264mfcc16+0.242mfcc9...','-0.363mfcc15-0.352mfcc12+0.35 mfcc9-0.328mfcc7-0.319mfcc17...','0.49 mfcc5-0.482mfcc16+0.37 mfcc18+0.294mfcc15-0.289mfcc3...',-0.502mfcc7+0.462mfcc5-0.375mfcc18+0.215mfcc8+0.212mfcc19...,-0.539mfcc6+0.386mfcc8-0.362mfcc13-0.274mfcc16+0.242mfcc4...,class
102,-1.810263,4.610063,0.133995,-0.499058,1.149627,0.101221,0.012255,0.090947,-0.325888,0.46101,-1.50798,-0.282275,0.846161,0.267034,0.708331,0.310315,-0.076733,0.880602,-0.115292,-0.150513,dog_bark
103,1.652728,-2.959521,-0.213085,-2.429421,-0.168979,0.453367,-0.636188,0.616485,-2.012628,0.902892,1.923312,-3.675671,-2.448848,-0.075177,0.447887,1.165934,-0.430656,0.579115,-0.508171,0.771172,dog_bark
104,1.439377,2.31135,-0.592341,-0.414944,-0.568493,0.044405,1.406509,-0.168179,-0.425125,0.455614,-0.19971,0.054004,-0.016744,-0.127116,-0.19994,-0.431026,0.387985,0.306308,0.64629,0.160932,dog_bark
105,0.554202,1.736312,-2.014202,-2.753915,-0.587456,1.306098,0.749072,-0.432987,1.419394,0.571306,-0.425532,-0.064141,-0.029354,0.75163,-0.231115,0.293437,-0.33818,0.027984,-0.388565,0.285535,dog_bark
106,1.36134,0.372035,-0.881356,-1.361311,2.165293,-0.341306,-2.119268,-0.703996,-0.316852,0.849592,-0.286906,0.510558,-0.084515,-0.336914,0.372242,-0.052658,0.01707,-0.465229,0.79709,-0.129046,dog_bark
107,0.144181,2.04788,-0.776816,-1.711185,-0.728469,1.291779,-0.202134,-0.433593,0.533672,0.434568,-0.321574,0.019247,1.078604,1.175766,0.115584,0.735193,-0.233787,0.626439,-0.241379,0.641864,dog_bark
108,-1.957686,2.238475,1.277545,-1.755172,1.01794,-0.497083,-0.333789,-0.283912,0.068035,0.936902,0.252263,-0.325479,0.895084,0.277565,-0.259208,0.524109,-0.016214,-0.124018,-0.648194,-0.379541,dog_bark
109,1.809638,1.090779,-1.880986,-2.551404,-0.03725,1.384067,-1.192463,-0.284269,0.329901,0.671307,0.210736,-0.242787,0.955549,-0.181683,0.337137,0.433337,-0.508385,-0.333431,0.453855,0.627175,dog_bark
110,0.060775,0.857056,-1.637495,-0.740898,-2.09069,-0.691433,1.412595,-0.583895,0.962967,-0.676481,0.220318,0.761502,-1.176001,-2.141833,0.39304,-0.674824,-0.097031,0.313741,1.31973,0.58296,dog_bark
111,0.724826,1.193236,-3.570198,-2.41513,1.392991,1.058881,-0.219368,-0.273262,0.593663,0.69356,0.070629,0.004892,0.898526,-0.471607,-0.026318,0.632653,-0.48891,-0.274084,-0.425836,-0.12941,dog_bark
112,-0.591485,-0.705473,-1.304873,-0.702726,-1.43522,0.260452,-1.772241,-1.541776,-0.970881,1.057408,-0.603726,0.573252,0.303389,-0.509881,0.930612,0.366704,0.559524,-0.878222,0.398755,1.03213,dog_bark
113,-0.558678,2.039186,-1.499869,-1.496319,0.455682,-0.139288,-0.950667,0.122279,0.685962,0.225108,0.402082,-0.266405,-0.383323,1.163453,-0.095373,0.514718,-1.299592,-0.348525,-0.648597,0.188742,dog_bark
114,-1.66111,-1.639629,-0.867719,-0.664576,-2.21653,0.602999,0.819096,3.156534,-0.52849,-0.105464,0.245613,1.23077,-1.090965,0.389958,0.572692,1.012805,-0.151151,-0.715013,-0.816591,-0.387705,dog_bark
115,1.584528,2.246927,0.237863,-1.73875,-2.043139,1.833347,1.985462,0.267725,1.519023,-0.953681,0.180644,-1.015004,-2.207605,1.144764,-1.083683,-0.865826,0.206544,0.465388,1.470092,-0.518388,dog_bark
116,1.821471,-2.63208,-1.032511,0.038322,-2.935899,-1.632614,-0.061051,0.104291,0.892447,1.701833,0.520149,-0.544058,-1.209972,4.654068,0.112046,-1.031565,0.173083,-1.672665,-1.686157,-2.363704,dog_bark
117,0.344514,2.321027,-1.416456,-1.423109,0.636955,1.589572,0.419321,-0.42841,1.230291,0.058262,-0.054746,-0.321995,0.016544,0.018793,-0.80024,0.210728,-1.089115,-0.095579,-0.13867,0.019652,dog_bark
118,-0.240953,3.027982,1.02039,0.08909,-0.303388,0.222771,0.776332,0.405006,0.531986,-0.016016,0.254012,-0.318908,-0.109762,-0.885515,-0.401584,-0.542342,0.103926,-0.005661,0.479112,0.041081,dog_bark
119,-0.212894,-0.320013,-0.896907,-1.141023,-1.413782,-0.320862,0.932721,-0.531725,-0.228859,-0.799128,-0.296193,-1.145208,-0.963185,-0.257397,-0.228461,-0.281878,0.639804,0.066664,-0.159636,0.410275,dog_bark
120,0.244609,-7.392268,1.631537,-2.75905,-0.199576,0.664188,-1.5286,-2.536505,1.470338,-2.817606,-0.430324,-0.45832,-0.370966,-0.351499,0.524277,-0.48105,-0.838558,0.811898,-0.32751,-0.450627,dog_bark
121,-2.00529,-1.457949,-1.186426,-0.829639,-1.1753,1.259003,-0.648705,0.436264,-0.886422,-0.43911,-0.033764,0.852938,0.377547,0.225818,0.394155,0.770399,-0.179042,-1.321989,-1.545273,0.30017,dog_bark
122,3.297063,-0.81017,0.803002,-0.161376,0.549217,0.802221,0.640027,0.021965,-0.209517,0.074882,-0.154191,0.673868,-0.1771,0.627877,0.083637,0.388106,0.500798,0.73054,-0.219432,-0.51503,dog_bark
123,2.393719,0.908684,-3.897672,-2.46009,0.267651,0.126571,2.755347,-0.186614,1.652449,0.2606,-0.945253,-0.058406,-0.810429,0.988352,0.21899,-0.981146,0.089782,-1.742458,0.748034,0.111966,dog_bark
124,1.144629,-1.464908,-1.643683,-0.605711,-2.519873,-1.83075,1.763101,-0.933058,0.811215,-0.028081,-0.108421,-0.257947,-0.606318,0.909739,-1.179454,0.841312,1.744163,-1.343387,0.691114,-0.332241,dog_bark
125,0.184185,-2.788617,0.891178,-0.795496,-0.330355,0.924061,0.619769,-0.344178,-0.130388,-0.054336,-0.252148,0.420524,0.409544,-0.321096,-0.134901,0.205758,-0.545067,-0.215608,-0.14126,-0.090852,dog_bark
126,2.367181,0.795129,0.579957,-0.444202,-0.359928,-0.256666,0.992228,-0.076045,0.680556,0.400701,-1.471685,-0.053606,0.040154,0.185127,0.747092,0.547998,0.107191,0.507989,0.437691,0.425218,dog_bark
127,-5.351876,5.688321,1.299802,-2.381453,0.712156,0.571757,-0.863502,1.766147,-1.082748,-0.176831,-1.800119,0.420817,-0.629422,-0.807954,0.863218,-1.02468,-1.189779,0.142663,-0.7725,-0.193502,dog_bark
128,-2.03506,2.81119,-0.985665,-1.585911,0.245176,1.077977,0.861719,0.516586,1.050275,0.00521,-0.042252,-0.042309,0.296408,0.341071,-1.10302,0.651304,-0.067031,0.716146,-0.899681,0.104013,dog_bark
129,0.681469,1.737696,-0.966332,-2.484458,-0.214897,0.941204,0.06799,-0.298585,1.103703,0.628795,-0.368225,-0.300828,-0.361489,1.389239,0.403084,0.278028,-0.154677,0.173673,-1.405607,-0.388721,dog_bark
130,1.764003,-1.160605,-0.834149,-1.926609,1.676554,1.332884,-1.169476,-0.146214,0.000633,0.135323,0.902044,0.223916,0.002025,-0.368593,-0.71506,0.344615,-0.057617,-0.592692,-0.273578,-0.337225,dog_bark
131,1.863917,1.216724,0.744399,-0.201083,-0.277338,0.072647,0.122628,-0.572814,0.374183,1.389544,0.570642,1.307672,0.296204,0.434659,0.481077,0.995913,1.35502,0.636739,-0.092485,0.368702,dog_bark
132,0.663603,0.907107,-3.119021,1.316619,2.039314,-0.51245,0.085122,-0.842956,0.97351,0.178849,-0.078657,-1.560108,-0.313287,0.432559,0.871476,-1.178133,0.59634,-0.974394,0.396373,0.153751,dog_bark
133,-0.954437,3.701804,-2.904853,-1.430701,1.981565,-0.925884,-0.808102,-0.708605,0.911313,1.146939,-0.328063,-0.71569,0.147353,0.389061,0.250913,0.522869,0.719704,0.007437,0.489279,-1.12039,dog_bark
134,-0.824304,1.550629,-1.81148,1.756289,1.412915,0.012149,-0.793652,-0.838076,0.958883,0.3985,-0.714102,-0.948563,0.110156,-1.209581,1.041924,-0.118849,-0.598018,-1.907942,0.840068,0.199757,dog_bark
135,-0.533976,0.825774,0.141642,-0.384493,-0.074566,0.003076,0.428691,0.142393,-0.21867,0.730079,0.233416,0.517301,-0.225366,-0.034316,0.257159,-0.012831,-0.139591,-0.455388,-0.34367,-0.203713,dog_bark
136,-0.088191,-1.468142,-2.049618,0.35211,-0.253857,-1.598632,0.481674,-0.177985,-0.581619,-0.095292,0.756598,-0.336625,-0.640289,0.2862,-0.829353,-1.02723,0.374929,0.588073,0.39331,-0.473394,dog_bark
137,-0.182095,2.046176,-1.428955,-0.636064,-0.806318,1.682361,0.170795,0.680644,0.154216,0.140123,1.355699,0.498369,0.747708,-0.358506,-1.50214,-0.363708,-0.272604,0.299556,-0.787409,0.26224,dog_bark
138,-0.282023,0.664358,0.091158,-0.432409,0.286428,0.290578,0.547424,0.133007,-0.412678,0.867653,0.059286,0.265916,-0.078518,0.019679,0.147206,0.293198,0.065357,-0.276351,-0.20249,-0.300817,dog_bark
139,1.632806,1.828836,0.399747,0.188273,-0.309423,0.524065,0.451577,1.371976,-0.894308,0.497673,-0.891308,-0.014135,0.523703,0.621498,1.474525,0.519994,0.711978,0.879026,0.475696,-0.129102,dog_bark
140,1.816662,0.827177,-1.069199,-1.087405,0.360331,2.19492,-0.073475,-1.247203,-0.086169,0.597344,-0.017278,0.369364,-0.087426,1.093256,-0.37979,-0.627086,-0.835673,0.763782,-0.826728,0.350142,dog_bark
141,-0.929742,-0.262363,-0.125344,-0.66781,-0.668043,1.261473,0.823457,-0.085452,-0.198575,0.028678,0.046719,0.508444,-0.226689,0.273609,-0.746105,0.573257,0.597024,0.588183,-0.487205,0.759983,dog_bark
142,4.72243,-0.09038,-4.644644,3.723419,1.570988,-0.275932,-0.207292,-0.546943,2.022094,-0.73964,-1.177216,-0.754374,-1.691096,-0.275757,1.706612,0.089543,-0.786339,-1.381853,0.681816,0.249863,dog_bark
143,3.019162,0.713731,-0.372961,-0.31812,-0.706873,-1.460083,-0.087966,-1.14468,-0.374181,0.023294,-0.106529,-0.282256,-0.224788,-0.315272,0.554374,0.624869,1.351101,-0.150878,0.578271,0.924085,dog_bark
144,3.484213,0.84469,2.506292,-1.157852,1.232244,-0.305454,0.219327,-0.172967,-0.206744,0.159961,-0.01879,0.362456,0.08126,0.358636,0.215039,-0.028071,-0.547536,-0.064244,-0.102894,0.576902,dog_bark
145,1.954909,0.700937,-2.089208,-1.111529,-1.161634,-1.036121,-0.066629,0.341231,0.903024,-0.130476,-0.182884,0.176431,0.689589,1.346025,-0.011052,-1.869702,-0.950665,1.399307,-0.129221,-0.84618,dog_bark
146,1.520641,0.392713,-0.06619,-1.030663,0.457089,-0.49087,0.014077,-0.19962,0.799436,0.020044,0.735699,-0.65323,-0.824738,0.447845,-0.209755,-0.060483,0.309699,-0.211115,-0.124787,-0.607859,dog_bark
147,2.286247,1.039653,0.097021,-1.420672,-0.844777,1.004511,0.092466,-0.803872,0.009826,0.570997,0.724078,0.0466,0.25432,0.876548,-0.187326,-0.360229,-0.898779,-0.162103,-0.366305,0.365561,dog_bark
148,-2.509749,2.6416,-0.342267,-1.028481,-0.717508,-2.487984,1.562155,0.378969,0.829255,-0.688134,-0.326817,-1.750972,-0.407081,0.409551,0.300292,1.284492,0.225415,0.568995,-1.107915,-0.128833,dog_bark
149,0.222851,-7.300955,1.807222,-2.69637,-0.268366,0.390567,-0.896303,-2.453255,1.637795,-2.934835,-0.161706,-0.756083,-0.112041,-0.04727,0.686731,-0.320238,-0.736981,0.688291,-0.351642,-0.198969,dog_bark
150,0.846617,-0.435626,-0.665481,-1.500319,0.412,2.420613,1.075125,-0.359392,1.665261,-0.615466,-1.046895,0.267176,-0.740196,0.590288,-1.030861,-0.881706,-0.289323,1.942488,-0.995834,-0.765866,dog_bark
151,1.8218,-2.782879,-0.330399,-2.439567,-0.215332,1.008551,-0.474529,0.347953,-2.133287,1.006802,2.096309,-3.658382,-2.330664,-0.136431,0.543672,1.366156,-0.402329,0.539285,-0.490391,0.99564,dog_bark
152,3.620917,-1.203193,-0.83739,-0.535135,0.492802,0.388803,0.590687,-0.014822,0.058935,0.521331,-0.200714,0.367939,0.634824,0.075212,-0.268088,0.343531,-0.559406,0.69887,-0.106237,-0.522199,dog_bark
153,0.714771,1.152834,-1.996085,-2.704311,-0.213426,0.652601,0.315243,-0.422056,1.309554,0.549134,-0.698651,-0.028951,-0.107912,0.543692,0.112255,0.327075,-0.515606,-0.453449,-0.193604,0.418346,dog_bark
154,-0.948298,1.400906,-0.906277,1.050384,-0.490254,0.667451,0.472921,-0.639324,0.739299,-1.804728,-0.207818,0.471774,0.307781,-0.076424,1.083028,-0.419818,-0.487983,0.767526,0.235176,-1.214892,dog_bark
155,2.968154,2.029794,-4.656782,-1.31951,-1.734838,0.501028,2.281202,0.191873,0.470139,0.150132,-1.190817,-1.473496,-1.124198,1.276568,-0.018041,-0.679019,-0.105895,1.278071,1.177803,-2.191583,dog_bark
156,4.024965,0.590184,-0.006948,-1.581967,-0.003346,0.137277,0.450452,-0.852098,0.067777,0.617617,-0.040472,0.085851,0.40804,0.713201,-0.281291,0.23939,0.059029,0.27326,-0.340552,0.124582,dog_bark
157,-2.643206,4.224327,-2.155844,-2.92116,1.909092,-1.57413,-0.168288,0.243954,1.41232,1.014532,-0.410941,-0.801799,-0.061809,0.435654,-0.107852,0.492423,-0.233045,-0.22416,-1.009908,-0.59936,dog_bark
158,-2.79854,-4.813291,0.498284,-4.193144,0.068511,0.183829,-1.360338,-1.805425,1.514487,-1.119099,-0.916564,-1.481257,0.635589,-1.138591,2.5713,-1.426106,-0.114427,1.655685,-0.115446,-0.157973,dog_bark
159,2.282348,2.267652,-6.322547,-1.248526,0.060728,0.325707,2.292773,-0.496153,0.111663,-0.430367,-0.747869,-2.160955,0.329522,0.149744,1.1877,0.51093,0.982152,0.095895,2.535114,-1.407881,dog_bark
160,1.32526,1.165428,-0.223959,-1.102873,0.456939,1.537365,0.484414,-0.308814,1.061191,-0.145026,0.403397,-1.057809,0.515631,-0.003755,0.435619,0.065392,-0.331572,-0.29254,0.251256,-0.59559,dog_bark
161,2.882347,1.551772,-0.294061,3.076304,0.641714,0.068193,-0.943191,-0.087294,1.4281,-0.864478,-0.614078,-1.668658,0.07252,-0.036966,-0.10622,-0.481305,-0.089292,0.130876,-0.306065,0.61077,dog_bark
162,-5.517413,3.327339,-2.373405,-3.238254,2.469794,-0.046954,0.685074,-1.555239,1.027518,1.289066,0.093937,-0.709555,-0.853817,-0.841881,0.59667,-1.144776,-1.047035,-0.968944,1.076649,-0.078459,dog_bark
163,2.327572,-0.830727,-1.630687,-2.516233,0.721886,1.105342,-0.55423,-0.564169,0.80757,0.622743,-0.375639,0.262073,1.818856,0.410171,-0.676304,1.186949,0.065596,-0.386184,0.212625,-0.086491,dog_bark
164,-3.35007,3.439979,-0.725939,-1.520315,0.802748,-0.329584,0.679276,-1.071456,0.770261,0.319693,-0.006284,-0.332445,-0.946597,-0.242035,-0.386298,0.896335,0.581294,-0.794616,-0.355154,0.924605,dog_bark
165,-1.651498,1.642474,-2.714615,0.400086,1.969245,0.051982,0.180872,-0.466085,0.02019,0.248369,-0.160774,-0.925031,0.626871,1.951854,-0.826998,-0.057919,-0.470251,-0.484752,0.008896,0.040056,dog_bark
166,1.544355,0.126708,-0.209023,-2.376334,-0.225686,2.257077,0.883394,-0.675483,0.931393,0.452225,0.648411,0.815932,0.234443,0.880838,-1.02776,-0.455844,1.499738,0.440474,-0.491184,-0.24788,dog_bark
167,-1.032052,2.355377,-4.397061,-0.627065,2.130165,1.2751,-0.081418,0.011047,1.183706,0.46668,-0.100143,-0.641911,0.674738,0.550303,-0.324395,0.993105,0.047827,-1.113865,-0.700365,-0.828716,dog_bark
168,0.376421,1.749562,-1.804841,0.135632,-0.080443,2.345596,0.344068,0.11277,0.56237,0.528259,-0.279371,-0.673138,-0.008883,0.55644,-0.431529,-0.539923,0.330892,0.61652,-0.403994,-0.501368,dog_bark
169,1.382901,-1.765004,-1.439304,-1.331873,-0.829571,0.068718,-0.809593,2.23622,-0.890158,-0.60021,0.675546,0.482075,-0.630041,0.486566,0.788072,-0.241498,0.225138,0.817418,0.689731,1.369788,dog_bark
170,-2.262778,3.823581,0.780734,-0.470038,1.119528,-0.376198,0.196766,0.530661,0.205081,1.235738,-0.883945,-0.353891,0.404938,0.022692,0.382514,-0.184218,0.207084,-0.113696,-0.481295,-0.235982,dog_bark
171,0.128141,1.435588,1.806668,-1.661774,-0.312296,-0.077428,0.390379,-0.940978,0.126867,1.160329,-0.094822,-0.002318,0.989155,-0.541758,-0.405564,0.145074,-0.187247,-0.11301,-0.673274,-0.306313,dog_bark
172,2.568161,-1.66838,-3.192805,0.399176,-0.109789,-1.294263,-0.295868,1.665671,0.613693,-2.957137,-0.53583,2.992491,-0.457699,0.142387,1.041885,-2.785133,-0.44972,-1.36965,1.33159,1.221154,dog_bark
173,2.490415,1.155797,0.48191,-0.010164,1.718332,-0.911176,-1.025869,0.022079,1.593706,-0.454259,-0.511482,-0.508571,-0.12522,-0.078575,-0.106629,0.166776,-0.426939,0.080617,-0.005741,0.223997,dog_bark
174,-1.276333,1.831287,0.010898,-2.070206,-0.406211,-0.359546,0.612968,-0.415201,0.797127,-0.504288,-1.239548,1.028005,1.54044,-0.34671,0.111148,0.659661,0.051714,-0.771317,-0.47989,-0.284068,dog_bark
175,-3.198247,-2.60114,-2.937264,6.466565,0.807909,0.94527,-0.301642,-1.191843,3.010473,-2.413716,-1.395216,-2.009009,0.413547,-0.060161,0.50322,0.134112,-0.422791,-0.0359,0.097074,0.799933,dog_bark
176,2.994442,-0.655573,-0.605556,-1.798938,-0.519211,-0.856899,0.801631,-0.186933,0.539397,0.11743,-0.407227,-0.660536,0.532098,-0.890966,-0.689946,0.855525,0.253816,-0.276537,0.190141,0.023775,dog_bark
177,3.432695,1.5026,0.327102,0.570698,-0.662805,-0.377221,0.874141,-0.22658,1.510298,0.145964,-1.173491,0.782399,-1.138737,0.022926,0.378024,0.739857,-0.504441,-0.501578,0.473547,-0.064774,dog_bark
178,1.660409,0.248626,0.095442,-1.738818,-0.415294,1.637435,1.387449,-0.858762,1.207649,0.094291,-0.099349,0.528341,0.760809,0.276455,-0.683579,0.814924,0.073829,1.067091,-0.662661,0.252711,dog_bark
179,1.143555,-0.218931,0.630424,-1.572287,-1.07987,0.153852,1.560568,0.441691,0.746761,0.315794,-1.475726,-0.035744,-0.939716,0.880964,-0.081378,1.046647,0.688873,-0.202362,-1.446753,-0.571384,dog_bark
180,-0.240725,0.755056,-6.3884,1.546864,2.212027,-0.245234,0.24372,0.077817,1.073944,-0.567501,0.138011,0.566564,-1.294939,-0.027388,-0.264519,-0.223684,-0.827887,-0.700459,-0.148082,0.289195,dog_bark
181,0.875203,-0.835754,0.840132,-1.531098,1.360673,1.481743,-0.020291,2.050149,2.018574,-0.029526,-2.410901,-1.848822,2.521,-0.5143,0.728981,-2.525101,2.694073,-1.46798,-0.759304,0.095202,dog_bark
182,-4.588891,4.764857,1.503183,-2.043841,0.948109,-0.860632,-0.568112,0.381335,-0.247551,-0.305463,-0.799854,0.562544,0.075581,-2.054128,0.068603,-0.093776,-1.553974,0.877766,-0.362915,0.923293,dog_bark
183,-1.933776,3.292121,-1.190051,-1.47995,2.044557,0.834597,0.625318,-0.551954,2.944267,0.885235,0.0359,-0.044452,-0.420642,-0.554458,-0.76579,-0.247026,0.347043,0.498841,-1.473221,-0.807358,dog_bark
184,1.226094,0.67552,-1.586312,-0.924036,0.158465,1.631508,0.654434,-0.499919,0.251121,-0.020915,-0.392149,-0.058384,1.185958,0.53326,-0.148605,0.840516,-0.2173,-0.563507,0.585341,-0.354711,dog_bark
185,0.075135,1.256396,1.54659,-1.161677,-1.780385,-0.535317,0.726443,-0.78886,1.648908,-0.613023,-0.775749,-0.328956,-0.852094,-0.397373,0.700612,0.66556,-0.149729,-1.044777,-0.251368,0.095115,dog_bark
186,1.810229,-2.658399,-0.464156,0.299474,-3.197195,-2.61255,-0.354925,0.139102,0.869139,1.844079,0.378194,-0.755883,-1.086584,4.830265,0.426061,-0.994618,0.374425,-1.57659,-1.604004,-2.389043,dog_bark
187,-1.834022,4.037287,-3.179004,-1.462502,0.875058,1.929286,1.082605,-0.315339,1.730542,-0.476227,0.912457,0.280717,-0.054391,0.128477,-2.310644,-0.672293,-1.758989,0.450609,-0.808606,0.320477,dog_bark
188,-0.459492,3.087422,-3.644405,-1.01487,2.100437,-2.395543,-0.231474,-0.260591,1.126911,0.912544,-0.448595,-0.784866,0.422638,1.321192,0.444505,0.43128,1.229262,0.364045,0.087264,-0.736845,dog_bark
189,-2.230591,2.701071,-2.802266,-2.494363,1.695085,1.538593,-0.382874,-0.120902,0.496565,1.339056,0.215308,0.052929,0.864457,0.697268,0.060302,-0.429566,-0.685972,0.045228,-0.779155,-0.16701,dog_bark
190,1.414007,0.200246,-0.861612,-0.269229,-0.583332,0.057918,-0.380265,0.088872,1.178076,-0.338166,-0.548029,-0.311013,0.209532,1.176461,0.883883,-0.270039,-0.519774,0.755202,0.209653,-0.616688,dog_bark
191,-1.444429,1.500161,0.505971,-2.125493,-1.381519,-0.42088,1.14948,-0.189663,-0.09268,0.359369,-0.260348,0.30169,-0.167095,0.110364,0.139987,-0.186231,-0.090342,-0.091114,0.056802,0.018998,dog_bark
192,3.321149,-0.286311,-0.678162,-1.896376,-0.373712,-1.021734,0.32327,0.435483,0.516495,0.2821,-0.94166,0.496617,0.088669,1.127629,0.438905,-1.547324,-0.820425,1.119912,0.009357,-0.165708,dog_bark
193,1.174165,-0.02391,-0.592776,-1.784139,-0.32367,2.824793,0.840984,-0.377935,1.856327,-0.622757,-1.266933,0.237147,-1.326129,0.132289,-0.991132,-0.874363,-0.218322,1.360566,-0.525796,-0.824671,dog_bark
194,2.125617,0.167551,-4.504272,-0.49042,-0.067831,-0.187527,0.534625,-1.28233,0.165543,0.814859,-0.355619,-0.99715,-0.718556,0.20788,-0.049897,0.638432,1.195626,-0.126834,0.670668,0.035043,dog_bark
195,3.279386,1.212694,-0.679563,-1.226833,1.540265,-1.275591,-1.316658,-0.355847,0.4278,1.27396,-1.15844,-0.884167,0.349111,-0.387538,-0.048782,1.013263,0.368515,0.686379,-0.112507,-0.268287,dog_bark
196,1.005895,1.672491,-0.160025,-1.126946,-0.203878,0.321065,1.217114,-0.563785,1.536592,0.293096,-0.980638,-0.3206,-0.346632,-0.005314,0.260568,-0.473989,-0.549389,-0.423561,0.129451,0.227839,dog_bark
197,-2.832294,-4.519867,0.406302,-3.798961,0.039176,0.136175,-1.002462,-1.721701,1.520632,-0.604889,-0.887036,-1.592295,0.705401,-1.406511,2.35376,-1.617695,0.302573,1.688942,-0.618512,0.319945,dog_bark
198,-0.641253,2.730441,-5.822776,-0.119925,2.229326,0.682275,-0.914153,-0.21912,1.246259,0.736267,-0.670757,-0.713981,0.188843,-0.042531,-0.935019,0.926785,0.355375,-1.470464,-0.390527,-1.255784,dog_bark
199,0.633654,0.849449,0.81071,-1.428463,-0.045933,-0.023595,0.055255,-0.937068,-0.140355,0.363796,-0.09908,0.586731,0.357497,-0.892276,-0.129092,-0.198532,-0.137903,-0.068375,-0.402948,-0.497377,dog_bark
200,-5.102158,1.130666,0.029032,-2.408647,1.209211,0.511563,-0.631081,-1.676051,-0.21959,0.858311,0.249549,-0.411943,-0.904539,-0.569413,0.672665,1.386722,-0.728288,0.014692,0.511328,0.09168,dog_bark
201,-1.901983,-1.614146,-1.918104,-1.281194,-1.071098,-0.243358,-0.223431,2.205798,-0.708662,0.085237,0.131877,1.346206,-1.601299,-0.321463,0.020337,1.312036,-0.400552,-0.274617,0.503384,0.679049,dog_bark
202,-0.402032,1.743281,-2.363288,-1.07431,1.200574,0.505377,1.111706,0.580448,1.146303,0.348568,-0.193159,-0.208322,0.04456,0.098854,0.994504,0.442455,-0.196904,0.53469,-0.099566,-0.323572,dog_bark
203,-0.084417,2.612437,-0.779774,-0.915452,-0.180373,0.763186,1.13264,-0.385104,0.157016,-0.643125,0.220602,0.33056,-0.233902,0.039381,-0.384438,0.66559,0.505255,0.110136,-0.227381,0.635472,dog_bark
204,-1.434538,2.487809,-3.444398,-2.674679,1.179961,3.148429,1.006488,-0.912817,1.375255,0.365745,0.939589,0.594964,1.07539,1.551664,0.57213,0.386068,-0.421366,0.014994,0.231122,0.144343,dog_bark
205,-1.284904,3.79857,-6.258031,-2.630434,0.938583,4.73958,-1.133355,-1.80604,-0.855531,0.903321,0.559661,0.552461,1.164806,-1.237758,0.731666,1.047683,-0.674726,-0.110429,0.640438,0.267302,dog_bark
206,-1.147561,2.370403,-1.761723,-0.382858,-0.682134,1.974424,-0.264701,-1.785481,-0.079844,1.293784,0.149912,0.17462,0.540169,0.817957,0.807753,-0.878884,1.125761,0.170471,0.722119,0.103294,dog_bark
207,1.334016,-1.211542,-0.2709,-2.084713,-0.103055,-0.474551,0.160512,-0.160755,0.612795,0.468369,-0.586676,0.192717,1.291479,0.007725,0.353864,-0.165476,-0.698638,0.572647,-0.43976,0.020826,dog_bark
208,-5.522789,2.556137,-0.326134,-2.060036,2.636145,0.409351,0.000966,-0.088262,-0.224876,0.275621,0.582128,-0.595353,0.032688,0.332966,-0.270977,0.247415,-0.61491,0.327328,1.383845,0.6572,dog_bark
209,0.977218,1.973713,0.364292,-0.482448,1.134218,-0.388045,-0.104783,0.16671,-0.746522,0.250412,-0.727281,0.340142,0.347456,0.943675,0.159055,-0.240557,-0.046134,0.074889,0.057661,0.026171,dog_bark
210,0.994593,1.004795,0.5413,-1.315032,0.037673,0.163638,0.4667,-0.304873,0.545324,0.166802,-0.59847,-0.503916,0.708408,0.474648,0.458601,0.434743,-0.482679,-0.063743,0.208731,0.200874,dog_bark
211,1.391721,0.219709,0.309309,-1.038102,-1.524788,-1.157538,0.397859,-1.116645,0.586574,0.432199,-0.483153,0.11097,-0.211578,0.36398,0.677806,-0.410216,0.062904,-0.30371,0.0373,0.473517,dog_bark
